tfee,year,pollutant,airzone,colour_order,colour,colour_text,labels_txt,labels,popup
FALSE,2013,PM25,Lower Fraser Valley,2,#FEE08B,yellow,"Abbotsford-Mill Lake,Burnaby-South,Chilliwack,Hope,Langley,North Delta,N.Vancouver-Mahon Park,N.Vancouver-2nd Narrows,Pitt Meadows,Port Moody,Richmond-South,Surrey East,Tsawwassen,Richmond-Airport,Vancouver-Kitsilano,Abbotsford-Mill Lake,Burnaby-South,Chilliwack,Hope,Langley,North Delta,N.Vancouver-Mahon Park,N.Vancouver-2nd Narrows,Pitt Meadows,Port Moody,Richmond-South,Surrey East,Tsawwassen,Richmond-Airport,Vancouver-Kitsilano",Actions for Preventing Air Quality Deterioration,Lower Fraser Valley <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2013,PM25,Lower Fraser Valley,2,#FEE08B,yellow,"Abbotsford-Mill Lake,Burnaby-South,Chilliwack,Hope,Langley,North Delta,N.Vancouver-Mahon Park,N.Vancouver-2nd Narrows,Pitt Meadows,Port Moody,Richmond-South,Surrey East,Tsawwassen,Richmond-Airport,Vancouver-Kitsilano,Abbotsford-Mill Lake,Burnaby-South,Chilliwack,Hope,Langley,North Delta,N.Vancouver-Mahon Park,N.Vancouver-2nd Narrows,Pitt Meadows,Port Moody,Richmond-South,Surrey East,Tsawwassen,Richmond-Airport,Vancouver-Kitsilano",Actions for Preventing Air Quality Deterioration,Lower Fraser Valley <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2017,PM25,Northeast,2,#FEE08B,yellow,"FortSt.John,FortSt.John",Actions for Preventing Air Quality Deterioration,Northeast <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2017,PM25,Northeast,2,#FEE08B,yellow,"FortSt.John,FortSt.John",Actions for Preventing Air Quality Deterioration,Northeast <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2018,PM25,Northeast,2,#FEE08B,yellow,"FortSt.John,FortSt.John",Actions for Preventing Air Quality Deterioration,Northeast <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2019,PM25,Northeast,2,#FEE08B,yellow,"FortSt.John,FortSt.John",Actions for Preventing Air Quality Deterioration,Northeast <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2014,PM25,Coastal,2,#FEE08B,yellow,"Kitimat-Haisla Village,Kitimat-Haisla Village,Kitimat-Whitesail",Actions for Preventing Air Quality Deterioration,Coastal <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2014,PM25,Coastal,2,#FEE08B,yellow,"Kitimat-Haisla Village,Kitimat-Haisla Village,Kitimat-Whitesail",Actions for Preventing Air Quality Deterioration,Coastal <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2015,PM25,Coastal,2,#FEE08B,yellow,"Kitimat-Haisla Village,Kitimat-Riverlodge,Kitimat-Whitesail,Kitimat-Haisla Village,Kitimat-Riverlodge,Kitimat-Whitesail",Actions for Preventing Air Quality Deterioration,Coastal <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2015,PM25,Coastal,2,#FEE08B,yellow,"Kitimat-Haisla Village,Kitimat-Riverlodge,Kitimat-Whitesail,Kitimat-Haisla Village,Kitimat-Riverlodge,Kitimat-Whitesail",Actions for Preventing Air Quality Deterioration,Coastal <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2017,PM25,Coastal,2,#FEE08B,yellow,"Kitimat-Riverlodge,Terrace,Kitimat-Riverlodge,Terrace",Actions for Preventing Air Quality Deterioration,Coastal <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2017,PM25,Coastal,2,#FEE08B,yellow,"Kitimat-Riverlodge,Terrace,Kitimat-Riverlodge,Terrace",Actions for Preventing Air Quality Deterioration,Coastal <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2018,PM25,Coastal,2,#FEE08B,yellow,"Kitimat-Riverlodge,Terrace,Kitimat-Riverlodge,Terrace",Actions for Preventing Air Quality Deterioration,Coastal <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2018,PM25,Coastal,2,#FEE08B,yellow,"Kitimat-Riverlodge,Terrace,Kitimat-Riverlodge,Terrace",Actions for Preventing Air Quality Deterioration,Coastal <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2019,PM25,Coastal,2,#FEE08B,yellow,"Kitimat-Riverlodge,Terrace,Kitimat-Riverlodge,Terrace",Actions for Preventing Air Quality Deterioration,Coastal <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2019,PM25,Coastal,2,#FEE08B,yellow,"Kitimat-Riverlodge,Terrace,Kitimat-Riverlodge,Terrace",Actions for Preventing Air Quality Deterioration,Coastal <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2021,PM25,Lower Fraser Valley,2,#FEE08B,yellow,"Abbotsford-Airport,Abbotsford-Mill Lake,Agassiz,Burnaby-Kensington Park,Burnaby-South,Chilliwack,Hope,Langley,Mission,New Westminster,North Delta,N.Vancouver-Mahon Park,Pitt Meadows,Port Moody,Richmond-South,Surrey East,Tsawwassen,Vancouver-ClarkDr,Richmond-Airport,Abbotsford-Airport,Abbotsford-Mill Lake,Agassiz,Burnaby-South,Chilliwack,Hope,Langley,Mission,New Westminster,North Delta,Pitt Meadows,Richmond-South,Surrey East,Vancouver-ClarkDr,Richmond-Airport",Actions for Preventing Air Quality Deterioration,Lower Fraser Valley <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2020,PM25,Northeast,2,#FEE08B,yellow,"FortSt.John,FortSt.John",Actions for Preventing Air Quality Deterioration,Northeast <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2020,PM25,Coastal,2,#FEE08B,yellow,"Kitimat-Riverlodge,Terrace,Kitimat-Riverlodge,Terrace",Actions for Preventing Air Quality Deterioration,Coastal <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2020,PM25,Coastal,2,#FEE08B,yellow,"Kitimat-Riverlodge,Terrace,Kitimat-Riverlodge,Terrace",Actions for Preventing Air Quality Deterioration,Coastal <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2021,PM25,Coastal,2,#FEE08B,yellow,"Terrace,Terrace",Actions for Preventing Air Quality Deterioration,Coastal <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2021,PM25,Coastal,2,#FEE08B,yellow,"Terrace,Terrace",Actions for Preventing Air Quality Deterioration,Coastal <br> PM25 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2013,PM25,Coastal,1,#A6D96A,green,"Kitimat-Haisla Village,Kitimat-Whitesail,Terrace BC Access Centre,Kitimat-Haisla Village,Kitimat-Whitesail,Terrace BC Access Centre",Actions for Keeping Clean Areas Clean,Coastal <br> PM25 Management Action: green <br> Actions for Keeping Clean Areas Clean
TRUE,2013,PM25,Coastal,1,#A6D96A,green,"Kitimat-Haisla Village,Kitimat-Whitesail,Terrace BC Access Centre,Kitimat-Haisla Village,Kitimat-Whitesail,Terrace BC Access Centre",Actions for Keeping Clean Areas Clean,Coastal <br> PM25 Management Action: green <br> Actions for Keeping Clean Areas Clean
FALSE,2017,PM25,Lower Fraser Valley,4,#A50026,red,"Agassiz,Hope",Actions for Achieving Air Zone CAAQS,Lower Fraser Valley <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
FALSE,2018,PM25,Lower Fraser Valley,4,#A50026,red,"Agassiz,Burnaby-Kensington Park,Chilliwack,Hope,Horseshoe Bay,Mission,N.Vancouver-Mahon Park,N.Vancouver-2nd Narrows,Pitt Meadows,Port Moody,Vancouver-ClarkDr",Actions for Achieving Air Zone CAAQS,Lower Fraser Valley <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
FALSE,2019,PM25,Lower Fraser Valley,4,#A50026,red,"Agassiz,Burnaby-Kensington Park,Chilliwack,Hope,Horseshoe Bay,Mission,N.Vancouver-Mahon Park,Pitt Meadows,Port Moody,Vancouver-ClarkDr",Actions for Achieving Air Zone CAAQS,Lower Fraser Valley <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
FALSE,2019,PM25,Georgia Strait,4,#A50026,red,"Colwood,Courtenay,Langdale,Port Alberni-Elem.School,Squamish,Whistler",Actions for Achieving Air Zone CAAQS,Georgia Strait <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
FALSE,2015,PM25,Georgia Strait,4,#A50026,red,"Courtenay,Duncan-Cairnsmore,Port Alberni-Elem.School",Actions for Achieving Air Zone CAAQS,Georgia Strait <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
TRUE,2015,PM25,Georgia Strait,4,#A50026,red,"Courtenay,Duncan-Cairnsmore,Port Alberni-Elem.School",Actions for Achieving Air Zone CAAQS,Georgia Strait <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
FALSE,2016,PM25,Georgia Strait,4,#A50026,red,"Courtenay,Port Alberni-Elem.School",Actions for Achieving Air Zone CAAQS,Georgia Strait <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
TRUE,2016,PM25,Georgia Strait,4,#A50026,red,"Courtenay,Port Alberni-Elem.School",Actions for Achieving Air Zone CAAQS,Georgia Strait <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
FALSE,2017,PM25,Georgia Strait,4,#A50026,red,"Courtenay,Langdale,Port Alberni-Elem.School,Squamish,Whistler",Actions for Achieving Air Zone CAAQS,Georgia Strait <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
TRUE,2017,PM25,Georgia Strait,4,#A50026,red,Courtenay,Actions for Achieving Air Zone CAAQS,Georgia Strait <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
FALSE,2018,PM25,Georgia Strait,4,#A50026,red,"Courtenay,Duncan-Cairnsmore,Langdale,Port Alberni-Elem.School,Squamish,Whistler",Actions for Achieving Air Zone CAAQS,Georgia Strait <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
TRUE,2018,PM25,Georgia Strait,4,#A50026,red,Courtenay,Actions for Achieving Air Zone CAAQS,Georgia Strait <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
TRUE,2019,PM25,Georgia Strait,4,#A50026,red,Courtenay,Actions for Achieving Air Zone CAAQS,Georgia Strait <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
FALSE,2013,PM25,Georgia Strait,4,#A50026,red,Duncan-Cairnsmore,Actions for Achieving Air Zone CAAQS,Georgia Strait <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
TRUE,2013,PM25,Georgia Strait,4,#A50026,red,Duncan-Cairnsmore,Actions for Achieving Air Zone CAAQS,Georgia Strait <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
FALSE,2018,PM25,Northeast,4,#A50026,red,FortSt.John,Actions for Achieving Air Zone CAAQS,Northeast <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
FALSE,2019,PM25,Northeast,4,#A50026,red,FortSt.John,Actions for Achieving Air Zone CAAQS,Northeast <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
FALSE,2016,PM25,Central Interior,4,#A50026,red,"Houston,Prince George-Plaza 400,Quesnel,Vanderhoof",Actions for Achieving Air Zone CAAQS,Central Interior <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
TRUE,2016,PM25,Central Interior,4,#A50026,red,"Houston,Vanderhoof",Actions for Achieving Air Zone CAAQS,Central Interior <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
FALSE,2020,PM25,Lower Fraser Valley,4,#A50026,red,"Agassiz,Burnaby-Kensington Park,Chilliwack,Hope,Horseshoe Bay,Langley,Mission,N.Vancouver-Mahon Park,Pitt Meadows,Port Moody,Surrey East,Vancouver-ClarkDr",Actions for Achieving Air Zone CAAQS,Lower Fraser Valley <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
FALSE,2021,PM25,Georgia Strait,4,#A50026,red,"Colwood,Crofton-Elementary,Langdale",Actions for Achieving Air Zone CAAQS,Georgia Strait <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
FALSE,2020,PM25,Northeast,4,#A50026,red,FortSt.John,Actions for Achieving Air Zone CAAQS,Northeast <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
FALSE,2021,PM25,Lower Fraser Valley,4,#A50026,red,Mission,Actions for Achieving Air Zone CAAQS,Lower Fraser Valley <br> PM25 Management Action: red <br> Actions for Achieving Air Zone CAAQS
FALSE,2021,PM25,Northeast,3,#F46D43,orange,FortSt.John,Actions for Preventing CAAQS Exceedance,Northeast <br> PM25 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
TRUE,2021,PM25,Northeast,3,#F46D43,orange,FortSt.John,Actions for Preventing CAAQS Exceedance,Northeast <br> PM25 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2015,O3,Lower Fraser Valley,4,#A50026,red,Agassiz,Actions for Achieving Air Zone CAAQS,Lower Fraser Valley <br> O3 Management Action: red <br> Actions for Achieving Air Zone CAAQS
FALSE,2017,O3,Lower Fraser Valley,4,#A50026,red,Hope,Actions for Achieving Air Zone CAAQS,Lower Fraser Valley <br> O3 Management Action: red <br> Actions for Achieving Air Zone CAAQS
FALSE,2018,O3,Lower Fraser Valley,4,#A50026,red,"Hope,Mission",Actions for Achieving Air Zone CAAQS,Lower Fraser Valley <br> O3 Management Action: red <br> Actions for Achieving Air Zone CAAQS
FALSE,2019,O3,Lower Fraser Valley,4,#A50026,red,"Hope,Mission",Actions for Achieving Air Zone CAAQS,Lower Fraser Valley <br> O3 Management Action: red <br> Actions for Achieving Air Zone CAAQS
TRUE,2018,O3,Lower Fraser Valley,3,#F46D43,orange,"Abbotsford-Airport,Abbotsford-Mill Lake,Agassiz,Burnaby-Mtn,Chilliwack,Hope,Langley,Maple Ridge,Mission",Actions for Preventing CAAQS Exceedance,Lower Fraser Valley <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
TRUE,2019,O3,Lower Fraser Valley,3,#F46D43,orange,"Abbotsford-Airport,Abbotsford-Mill Lake,Agassiz,Burnaby-Mtn,Chilliwack,Hope,Langley,Mission",Actions for Preventing CAAQS Exceedance,Lower Fraser Valley <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2016,O3,Lower Fraser Valley,3,#F46D43,orange,"Agassiz,Hope",Actions for Preventing CAAQS Exceedance,Lower Fraser Valley <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
TRUE,2016,O3,Lower Fraser Valley,3,#F46D43,orange,"Agassiz,Hope",Actions for Preventing CAAQS Exceedance,Lower Fraser Valley <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
TRUE,2017,O3,Lower Fraser Valley,3,#F46D43,orange,"Agassiz,Hope,Maple Ridge,Mission",Actions for Preventing CAAQS Exceedance,Lower Fraser Valley <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2014,O3,Lower Fraser Valley,3,#F46D43,orange,Hope,Actions for Preventing CAAQS Exceedance,Lower Fraser Valley <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
TRUE,2014,O3,Lower Fraser Valley,3,#F46D43,orange,Hope,Actions for Preventing CAAQS Exceedance,Lower Fraser Valley <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
TRUE,2015,O3,Lower Fraser Valley,3,#F46D43,orange,Hope,Actions for Preventing CAAQS Exceedance,Lower Fraser Valley <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2013,O3,Southern Interior,3,#F46D43,orange,Kelowna,Actions for Preventing CAAQS Exceedance,Southern Interior <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
TRUE,2013,O3,Southern Interior,3,#F46D43,orange,Kelowna,Actions for Preventing CAAQS Exceedance,Southern Interior <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2014,O3,Southern Interior,3,#F46D43,orange,Kelowna,Actions for Preventing CAAQS Exceedance,Southern Interior <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
TRUE,2014,O3,Southern Interior,3,#F46D43,orange,Kelowna,Actions for Preventing CAAQS Exceedance,Southern Interior <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2019,O3,Southern Interior,3,#F46D43,orange,Kelowna,Actions for Preventing CAAQS Exceedance,Southern Interior <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
TRUE,2019,O3,Southern Interior,3,#F46D43,orange,Kelowna,Actions for Preventing CAAQS Exceedance,Southern Interior <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2020,O3,Lower Fraser Valley,3,#F46D43,orange,"Chilliwack,Hope,Langley,Maple Ridge,Mission",Actions for Preventing CAAQS Exceedance,Lower Fraser Valley <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
TRUE,2020,O3,Lower Fraser Valley,3,#F46D43,orange,"Chilliwack,Hope,Langley,Maple Ridge",Actions for Preventing CAAQS Exceedance,Lower Fraser Valley <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2021,O3,Lower Fraser Valley,3,#F46D43,orange,"Chilliwack,Maple Ridge,Mission",Actions for Preventing CAAQS Exceedance,Lower Fraser Valley <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
TRUE,2021,O3,Lower Fraser Valley,3,#F46D43,orange,Mission,Actions for Preventing CAAQS Exceedance,Lower Fraser Valley <br> O3 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2013,O3,Lower Fraser Valley,2,#FEE08B,yellow,"Burnaby-Mtn,Chilliwack,Hope",Actions for Preventing Air Quality Deterioration,Lower Fraser Valley <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2013,O3,Lower Fraser Valley,2,#FEE08B,yellow,"Burnaby-Mtn,Chilliwack,Hope",Actions for Preventing Air Quality Deterioration,Lower Fraser Valley <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2015,O3,Georgia Strait,2,#FEE08B,yellow,"Duncan-Cairnsmore,Whistler",Actions for Preventing Air Quality Deterioration,Georgia Strait <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2015,O3,Georgia Strait,2,#FEE08B,yellow,"Duncan-Cairnsmore,Whistler",Actions for Preventing Air Quality Deterioration,Georgia Strait <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2016,O3,Georgia Strait,2,#FEE08B,yellow,"Duncan-Cairnsmore,Whistler",Actions for Preventing Air Quality Deterioration,Georgia Strait <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2016,O3,Georgia Strait,2,#FEE08B,yellow,"Duncan-Cairnsmore,Whistler",Actions for Preventing Air Quality Deterioration,Georgia Strait <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2017,O3,Georgia Strait,2,#FEE08B,yellow,"Duncan-Cairnsmore,Whistler",Actions for Preventing Air Quality Deterioration,Georgia Strait <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2017,O3,Georgia Strait,2,#FEE08B,yellow,"Duncan-Cairnsmore,Whistler",Actions for Preventing Air Quality Deterioration,Georgia Strait <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2018,O3,Georgia Strait,2,#FEE08B,yellow,"Duncan-Cairnsmore,Whistler",Actions for Preventing Air Quality Deterioration,Georgia Strait <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2018,O3,Georgia Strait,2,#FEE08B,yellow,"Duncan-Cairnsmore,Whistler",Actions for Preventing Air Quality Deterioration,Georgia Strait <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2019,O3,Georgia Strait,2,#FEE08B,yellow,"Duncan-Cairnsmore,Whistler",Actions for Preventing Air Quality Deterioration,Georgia Strait <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2019,O3,Georgia Strait,2,#FEE08B,yellow,"Duncan-Cairnsmore,Whistler",Actions for Preventing Air Quality Deterioration,Georgia Strait <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2016,O3,Northeast,2,#FEE08B,yellow,FortSt.John,Actions for Preventing Air Quality Deterioration,Northeast <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2016,O3,Northeast,2,#FEE08B,yellow,FortSt.John,Actions for Preventing Air Quality Deterioration,Northeast <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2017,O3,Northeast,2,#FEE08B,yellow,"FortSt.John,Taylor",Actions for Preventing Air Quality Deterioration,Northeast <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2017,O3,Northeast,2,#FEE08B,yellow,"FortSt.John,Taylor",Actions for Preventing Air Quality Deterioration,Northeast <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2019,O3,Northeast,2,#FEE08B,yellow,"FortSt.John,Taylor-Townsite",Actions for Preventing Air Quality Deterioration,Northeast <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2019,O3,Northeast,2,#FEE08B,yellow,"FortSt.John,Taylor-Townsite",Actions for Preventing Air Quality Deterioration,Northeast <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2015,O3,Southern Interior,2,#FEE08B,yellow,"Kamloops,Kelowna,Vernon",Actions for Preventing Air Quality Deterioration,Southern Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2015,O3,Southern Interior,2,#FEE08B,yellow,"Kamloops,Kelowna,Vernon",Actions for Preventing Air Quality Deterioration,Southern Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2016,O3,Southern Interior,2,#FEE08B,yellow,"Kamloops,Kelowna",Actions for Preventing Air Quality Deterioration,Southern Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2016,O3,Southern Interior,2,#FEE08B,yellow,"Kamloops,Kelowna",Actions for Preventing Air Quality Deterioration,Southern Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2017,O3,Southern Interior,2,#FEE08B,yellow,"Kamloops,Kelowna,Vernon",Actions for Preventing Air Quality Deterioration,Southern Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2017,O3,Southern Interior,2,#FEE08B,yellow,"Kamloops,Kelowna,Vernon",Actions for Preventing Air Quality Deterioration,Southern Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2018,O3,Southern Interior,2,#FEE08B,yellow,"Kamloops,Kelowna,Vernon",Actions for Preventing Air Quality Deterioration,Southern Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2018,O3,Southern Interior,2,#FEE08B,yellow,"Kamloops,Kelowna,Vernon",Actions for Preventing Air Quality Deterioration,Southern Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2013,O3,Central Interior,2,#FEE08B,yellow,"Prince George-Plaza 400,Quesnel,Smithers,Williams Lake",Actions for Preventing Air Quality Deterioration,Central Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2013,O3,Central Interior,2,#FEE08B,yellow,"Prince George-Plaza 400,Quesnel,Smithers,Williams Lake",Actions for Preventing Air Quality Deterioration,Central Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2014,O3,Central Interior,2,#FEE08B,yellow,"Prince George-Plaza 400,Quesnel,Williams Lake",Actions for Preventing Air Quality Deterioration,Central Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2014,O3,Central Interior,2,#FEE08B,yellow,"Prince George-Plaza 400,Quesnel,Williams Lake",Actions for Preventing Air Quality Deterioration,Central Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2015,O3,Central Interior,2,#FEE08B,yellow,"Prince George-Plaza 400,Quesnel",Actions for Preventing Air Quality Deterioration,Central Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2015,O3,Central Interior,2,#FEE08B,yellow,"Prince George-Plaza 400,Quesnel",Actions for Preventing Air Quality Deterioration,Central Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2016,O3,Central Interior,2,#FEE08B,yellow,"Prince George-Plaza 400,Quesnel",Actions for Preventing Air Quality Deterioration,Central Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2016,O3,Central Interior,2,#FEE08B,yellow,"Prince George-Plaza 400,Quesnel",Actions for Preventing Air Quality Deterioration,Central Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2017,O3,Central Interior,2,#FEE08B,yellow,Prince George-Plaza 400,Actions for Preventing Air Quality Deterioration,Central Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2017,O3,Central Interior,2,#FEE08B,yellow,Prince George-Plaza 400,Actions for Preventing Air Quality Deterioration,Central Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2018,O3,Central Interior,2,#FEE08B,yellow,Prince George-Plaza 400,Actions for Preventing Air Quality Deterioration,Central Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2018,O3,Central Interior,2,#FEE08B,yellow,Prince George-Plaza 400,Actions for Preventing Air Quality Deterioration,Central Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2019,O3,Central Interior,2,#FEE08B,yellow,"Prince George-Plaza 400,Williams Lake",Actions for Preventing Air Quality Deterioration,Central Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2019,O3,Central Interior,2,#FEE08B,yellow,"Prince George-Plaza 400,Williams Lake",Actions for Preventing Air Quality Deterioration,Central Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2018,O3,Northeast,2,#FEE08B,yellow,Taylor,Actions for Preventing Air Quality Deterioration,Northeast <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2018,O3,Northeast,2,#FEE08B,yellow,Taylor,Actions for Preventing Air Quality Deterioration,Northeast <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2013,O3,Georgia Strait,2,#FEE08B,yellow,Whistler,Actions for Preventing Air Quality Deterioration,Georgia Strait <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2013,O3,Georgia Strait,2,#FEE08B,yellow,Whistler,Actions for Preventing Air Quality Deterioration,Georgia Strait <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2014,O3,Georgia Strait,2,#FEE08B,yellow,Whistler,Actions for Preventing Air Quality Deterioration,Georgia Strait <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
